business_name,contact_page_url,main_public_phone,general_public_email
Ringo-En Orchards,http://www.ringo-enorchards.com/,250-545-1610,
Ritual Barbershop,https://barberhead.com/contact,,
Rivard L.E. and Associates (Moved out of BIA),https://www.ghacks.net/contact-microsoft-office-365-support/,(250) 545-3278,
River Road Management & Marketing,https://riverroadmm.ca/contact/,587 888 9503,
Rmc Systems Ltd,https://rmcsystemsltd.com/,250 803 1575,
Robert Moffat Trial Lawyer,https://www.validlaw.org/contact,(250) 542-1312,
Robin Cardew - Robin Cardew CPA Chartered Professional Accountant,http://vernonaccountant.ca/contact/,(250) 550-5719,
Rock Garden Climbing Centre,https://www.climbthegarden.com/,236-426-3333,
Roland Construction,,6043381081,
Romei Plummer LLP,https://www.rpllp.ca/,1-250-542-1336,
RONA Inc,https://www.rona.ca/en,(250) 545-3332,
RONA Lumby - Greenridge Ventures,https://www.ronainc.ca/contact,,
Roost Solar,https://www.roostsolar.com/contact-us,(250) 307-5042,
Rosalinda's,http://www.rosalinda.ca/,,
Rosalinda's Filipino Kitchen,https://www.waivio.com/contact,(778) 475-6090,
Rose Hill Orchard,https://www.rosehillorchard.com/,,
Rose Moon Books / Read Head Studio,https://starwalk.space/en,,
Rose Valley Family Dentistry,,250 546 2500,
"Rossworn Henderson, Llp",https://www.rhllp.ca/contact-us/,250 546 8665,
Rouck Bros Sawmill,https://www.rouckbros.com/contact,1-250-547-6619,
Royal Canadian Mounted Police,https://www.rcmp.ca/selection?destination=/contact,250 546 3028,
Royal LePage Downtown Realty,https://downtownrealty.royallepage.ca/,(250) 545-5371,
Royal Lepage Downtown Realty Armstrong,https://www.royallepage.ca/en/contact-us,250 546 8791,
Royal LePage Kelowna,,,
Rp Plumbing & Gas Inc,,604 351 9145,
Rumorz Barber Nails Spa,,778 442 5220,
Russell N. Shortt Land Surveys Ltd,https://www.jrshortt.ca/,(250) 545-0511,
Rusticana Rentals,https://rusticanarentals.com/,604 551 0411,
Rusty Spur Farm Feed & Pet (formerly Briteland),https://www.castanetkamloops.net/contactus/,(250) 545-3420,
Saddle Up Magazine,https://saddleup.ca/contacts/,1 866 546 9922,
Sage Dental Hygiene,,(250) 241-7243,
Salvation Army Vernon,https://vernonhouseofhope.com,(250) 549-4111,
Sanders Medical Vein & Aesthetics (Dermapure Vernon starting 2024),https://www.dermapure.com/,,
Sandman Hotel,,(250) 542-4325,
Sands & Associates Inc,https://www.sands-trustee.com/,1-800-661-3030,
Save On Foods,,(250) 542-8825,
Savoy Equipment Ltd,https://savoyequipment.com/contact/,(250) 545-0627,
Sawmill Grove Woodworking,https://www.sawmillgrove.ca/,2505483239,
Scattered Goods,,(250) 549-2504,
Schell Motel,,250-545-1351,
Scotiabank,https://www.openinghours.ca/,1-250-547-7821,
Scotland Homes,,250 308 9335,
Scv Contractors Corp,,250 546 3313,
Seasons Okanagan Design and Build Ltd,https://seasonsok.ca/contact/,(250) 307-7524,
Secure-Rite Mobile Storage,https://www.secure-rite.com/contact/,(250) 861-3955,
Securiguard,https://www.securiguard.com/contact/,(604) 685-6011,
SEDLICK HOLDINGS,https://www.connecthearing.ca/contact/,(250) 542-1686,
Seed Computers,https://www.seedcomputers.ca/contact-us,250 540 4268,
Senad Sijercic Notary Public,https://www.senadnotarypublic.ca/contact-us,250 546 9797,
Senger Manufacturing,,250 546 6166,
Service Canada,,2505414006,
Shabbang,https://www.shabbang.com/contact-us,,
Shahi Pakwan,https://shaipakwan.ca/,236-426-2627,
Sharon Noble Wealth Management,https://emrabc.ca/contact/,(250) 545-6787,
Shaver Mountain Contracting,https://shavermountain.ca/contact/,250 309 3024,
Shear Dimensions Hair Design,,(250) 549-5201,
Sherpa Group Events-Management-Production,https://www.sherpagroup.ca/contact-us/,(604) 314-3685,
Shop First Nations,https://shopfirstnations.com/contact-us/,(250) 300-9902,
Shoppers Drug Mart,,(250) 542-3371,
Sierra Mortgage Fund Ltd,,(250) 558-1111,
Silver Star Animal Care Clinic,https://silverstaranimalcare.com/contact/,(778) 475-9400,
Silver Star Bed & Breakfast,,250-938-3838,
Silver Star Brewing,https://untappd.com/,(778) 475-5115,
Silver Star Stays,https://silverstarstays.com/contact,1-250-540-7112,
SilverStar Mountain Resort,http://www.skisilverstar.com/contact-us/,(250) 542-0224,
Simmons Law,https://www.csimmonslaw.ca/,(250) 540-1432,
Simon's Coins Ltd,,(778) 538-1522,
Simply Delicious,,,
Simply Delicious Natural & Gourmet Market,,(250) 542-7500,
Sir Winston's Neighbourhood Pub,https://www.sirwinstons.ca/contact/,(250) 549-3485,
Sisters Restaurant,,1-250-547-2552,
Sko and Boot,https://www.skoandboot.com/,(236) 873-4104,
SkyFix Roofing Corp.,,,
Sladen Moore LLP,https://www.sladenmoore.com/contact-us,(250) 545-0754,
Slattery Services,https://slatteryhandymanservices.godaddysites.com/,(250) 540-6417,
Smart & Associates,https://smartcpa.ca/contact-us,(250) 542-4496,
Smooth Effects,https://smootheffectsvernon.ca/,2505582966,
Snac Shac,https://okanaganedge.net/contact-us/,1-250-547-6169,
Snax! Vending Service,https://www.snaxvending.ca/,(250) 351-7001,
Soapolallie Soapworks,https://soapw.com/,250 517 0527,
Sobr Market Vernon,https://www.thesobrmarket.com/,(250) 540-3025,
Social Planning Council for the North Okanagan,https://socialplanning.ca/contact/,(250) 540-8572,
Social Planning Council of the North Okanagan,,,
Soona Studio,,(250) 351-6659,
SOS Labour Leasing,https://www.depkes.org/,778-940-0287,
South End Spine and Sports Physical Therapy and Chiropractic,https://southendspineandsports.com/,(250) 558-9998,
Spa Hills Compost,,(250) 833-2507,
Spallumcheen Golf & Country Club,https://spallumcheengolf.com/contact-us/,(250) 545-5824,
Spallumcheen Masonic Lodge #13,,250 938 3540,
Spallumcheen Storage Centre,https://www.spallstorage.com/contact/,250 546 3383,
Sparrow Grass Field & Flower,https://www.sparrowgrassfieldandflower.com/contact,250 308 7660,
Speedpro Signs,https://uihosting.com/parked/,(250) 545-2828,
Spinners Sound Center,https://www.ebay.ca/,(778) 475-3180,
Spinners Sound Centre,http://www.spinnerssound.ca/,(250) 318-8102,
Spiritleaf,https://spiritleaf.ca/collections/spiritleaf-vernon,(236) 426-2230,
Splatsin Tsm7aksaltn (Splatsin Teaching Centre) Society,https://splatsin.ca/contact-us,(250) 838-6404,
Spyce Delivery,https://www.spyce.ca/contact,250 615 1626,
SQM Group Inc,https://www.sqmgroup.com/company/contact-sqm,1-800-446-2095,
Staples Business Depot,https://stores.staples.ca/,(250) 503-3300,
Starbucks,https://www.starbucks.ca/,250 483 5773,
Starlight Drive-In,https://www.starlightdrivein.ca/,250-838-6757,
State Of View,,1 604 345 8902,
Station BBQ,https://www.stationbbq.com/contact,(250) 260-6677,
Status Nightclub,http://new.statusvernon.com,(236) 426-1565,
Stephanie Sexsmith PREC Fair Realty,https://beyondrealestatesales.com/contact.html,1-250-306-0113,
Stepwise Immigration,,587-887-8292,
Steve Braun Coaching & Counselling,https://www.stevebraun.org/contact,(778) 932-1978,
Steve's Auto Parts,https://www.stevesusedautoparts.ca/,250 546 8001,
Stevenson Mechanical,https://www.stevensonmechanical.ca/,(250) 542-7700,
Stix Property Inspections,https://www.stixpropertyinspections.com/,(778) 581-7849,
STK Synthetic Turf Kelowna Inc,http://kelownasyntheticturf.ca/contact-us/,(250) 215-9033,
Stor-it Place (The),https://thestoritplace.com/contact-us-2/,(250) 545-1000,
Strativity Workspace,https://strativity.ca,(250) 309-5226,
Strictly Golf,https://www.strictlygolfvernon.com/,(250) 542-4653,
StrongHER Self-Defense,https://www.strongherselfdefense.com/,,
Studio Ki Permanent Cosmetics,https://www.zipleaf.ca/Customer-Service,2503060909,
Stussi Sport,https://www.stussisport.com/,250-542-4141,
Styles on Mane,,(250) 545-5307,
Subway,,250 546 6362,
Subway Sandwiches and Salads,,(250) 545-7776,
SUDA Korean Restaurant,,(236) 426-4303,
Suda Restaurant,,250-541-0199,
Sun Country Cycle Ltd,https://www.suncountrycycle.com/,(250) 545-8775,
Sun Dial Lighting,http://www.sundiallighting.ca/catalog,(250) 545-7370,
Sun Valley Dentistry,https://sunvalleyfamilydentistry.ca/contact/,(250) 542-2776,
Sun Valley Landscape Maintenance,,1-250-547-9255,
Sunbelt Rentals,http://www.norvalevents.com/contact,(250) 503-0933,
SUNDANCE POOL AND SPA,https://sundancepoolandspa.com/contact/,(250) 549-7170,
Sundowner Meats,https://lumby-bc.canadian-shops.com/,1-250-547-1463,
Super B's Auto Clean and Detail,https://superbautoclean.com/contact-us/,(250) 260-1405,
Supergreen Lawn & Tree Care,,250 549 1908,
Supplement King Vernon,https://www.supplementking.ca:443/contact,(778) 470-5464,
Surplus Herby's,https://www.surplusherbys.com/,(250) 545-9820,
Sushi Kawa,,(250) 260-3558,
Sushi Kotan Japanese Restaurant,http://sushikotan.com/,250 803 4260,
Sutton Lakefront Realty,,(250) 549-3944,
Swan Lake Market & Garden,https://swanlakemarket.com/contact-us,250-542-7614,
Swan Lake Motors (Cisero Enterpirses),https://www.swanlakemotors.com/contactus.html,,
Swan Lake RV Park & Campground,https://swanlakecampground.com/contact-us/,250-545-2300,
Swan Lake RV Resort,https://www.swanlakervresort.com/,250-558-1116,
Sweet Caroline's Pastries & Cakes,http://sweetcarolinesbakery.ca/contact,(250) 545-0300,
T&B Electric,,(778) 943 1737,
T.J. Home Craft Stained Glass,,250 546 3866,
Taber's Service Ltd,,250 503 7069,
Taco Del Mar,https://tacodelmar.com/,(250) 542-3990,
Tailored Closet,https://www.tailoredcloset.com/en-ca/contact-us/,(250) 712-4621,
Take Wing Artistry Inc,https://twa.studio/error-404,1-236-599-6930,
Talon Benefits Consulting Group,,(250) 503-1958,
Tambellini Design Studio Inc,https://tambellini.ca/contact/,(250) 545-1555,
"Tara Taylor, RMT",https://www.fyxsymmetry.com/,7789986434,
Tarr & Sons Janitorial Services,,(250) 308-8785,
Tarynn Liv Parker Realtor&#174; RE/MAX Priscilla,,,
TD Benefit Solutions,https://www.tdbenefits.ca/contact,(800) 254-6162,
TD Canada Trust,,(250) 260-5725,
Teassential,https://www.teassential.ca/,(250) 306-8326,
Tekamar Mortgages,https://www.chrisheidt.net/contact.html,250 546 6698,
"Tekmar Control Systems, a Watts Brand",,(250) 545-7749,
Telus,https://www.telus.com/en/support/contact-us,1 888 811 2323,
"Terry Francis, Rmt",,250 308 5500,
Terrys Automotive LTD,https://mapcarta.com/23751120,1-250-547-6602,
The Anchor Inn,https://www.anchorinnarmstrong.com/contact-us/,250 546 8210,
The Barn At 4404,,250 307 5769,
The Boardwalk 54,,(250) 260-3555,
The Branding Iron Pub,,250 546 0044,
The Clean Gecko Services Ltd,https://www.thecleangecko.com/,(250) 540-0103,
The Fig,,,
The Fig Bistro,https://www.thefigbistro.ca,,
The Garage,,250 546 2011,
The Good Food Box Society of the North Okanagan,https://goodfoodbox.ca/,orders@goodfoodbox.ca,
The Hamlets,,,
The Hamlets at Vernon,https://thehamletsatvernon.ca?open=contact,(236) 426-1488,
The Higher Path,https://thehigherpathcanada.com/contact/,250 546 9868,
The Hot Room @ Studio be,https://www.thehotroomvernon.com/contact/,,
The Inner Ocean,https://www.theinnerocean.ca/,250 938 3409,
The Jammery,https://www.jammery.com/,250 766 1139,
The Kal,https://www.thekal.ca/contact,(250) 549-1011,
The Little Candle Shoppe,,250 309 0313,
The Lobster Pot,,778-212-8755,
The Log House B&B,https://canada-listing.com/contact,(250) 547 6574,
The Orchard RV Retreat,https://theorchardrv.ca/contact.html,250-317-0057,
The Ranch 105.7,https://www.mynorthokanagannow.com/contact-us/,(250) 545-4487,
The Rice Box,,(250) 545-9929,
The Rise Resort,https://theriseresort.ca/contact-us/,(250) 545-7425,
The Rock Sign Guy,,(778) 910-1186,
The Room Collection,,,
The Roxy Cafe,https://www.theroxycafe.ca/,(250) 541-0207,
The Tile Guy,http://thetileguy.ca/contact/,(250) 545-8453,
The Towne Theatre,https://www.thetowne.ca/contact,778-475-4100,
The Twisted Purl Yarn Studio,https://thetwistedpurlyarnstudio.com/contact-us/,778 442 5455,
The Upper Room Mission,https://upperroommission.ca/contact-us/,,
THE UPS STORE,https://www.theupsstore.ca/customer-service/contact-us/,(250) 549-3020 ext #3,
The Web Advisors,https://thewebadvisors.ca/contact-us/,(778) 475-3392,
The Wild Oak Cafe,,778 442 2028,
The Winston Pub,https://woodsmangroup.com/winston-pub/,250-503-1775,
Thirty One & Main,https://www.thirtyoneandmain.com/,250-550-7487,
Thompson Okanagan Football Academy,https://tosa.soccer/contact-us/,(250) 540-9339,
Three Sisters Electric,https://www.3se.ca/contact,(250) 307-9097,
Tim Hortons,,250 546 8088,
Tim's by the River Campsite,https://www.timscampsite.ca/contact,250-379-2379,
Timberspan Road Services,,250 308 9634,
Titan Industrial Plate Processing Inc,,250 546 6825,
TMS - Transition Marketing Services,,(250) 838-0510,
Tnj Plumbing & Heating,,250 306 3200,
Tolko Industries,https://tolko.com/company/contact-us/,250 546-3171,
Tool Time Taylor Small Engine Repair & Service,,250 309 6875,
Total Pet,https://store.petvalu.ca/contact,(250) 542-5323,
Total Restoration Services,https://www.totalrestoration.ca/,(250) 558-1412,
Transition Marketing Services,,,
Transportation,https://lumbyliving.com/contact-us,1-250-547-1503,
Tree Service Lake Country - Arborist & Chipping Services,https://www.monstertreeservice.com/our-locations/,(888) 744-0155,
Tri Lake Massage & Wellness,https://trilakemassage.ca/,2505460460,
Triple Splash Sea Doo Rentals,https://triplesplashseadoorentals.com/contact/,778-559-2074,
Turning Points,https://www.beyondyourcomfortzone.org/contact,,
Turning Points Collaborative,https://turningpoints.ngo/get-involved/contact,(250) 542-3555,
Turtle Bay IT Services Corp,https://turtlebayit.com/contact-us,+778-480-6686,
Turtle Mountain Inn,http://www.turtlemountaininn.com/contact.html,250-275-0681,
Tween Lakes Resort,,,
Two Sparrows Pizza,https://www.twosparrowscatering.com/contact,778-789-3257,
TyCorp Consulting,https://tycorp.ca/contact,(250) 307-4076,
Tyne Buchy Registered Clinical Counsellor,https://www.tynebuchyrcc.com/contact,(250) 808-4756,
UnderGround Brews,,(250) 864-8919,
United Contracting,,,
United Way SIBC,,(250) 549-1346,
Unity and Light Electrical Services,https://www.unityandlight.ca/contact-us,(403) 993-0763,
Upper Room Mission Society,,(250) 549-1231,
Uprise Design & Drafting,https://www.uprisedesigndrafting.com/,778.480.0341,
Uride,https://www.uride.co/,(250) 681-4674,
Ustaad G76 Indian Cuisine,https://www.ustaadg76.ca/contact-us,(778) 688-7113,
V S A Highway Maintenance,https://reseau-stella.fr/contact/,250 546 8844,
Val the Numbers Gal Accounting and Tax Services,,(250) 540-4245,
Valhalla Pure Outfitters,https://vpo.ca/contact,250-542-3537,
"Valley First, A Division of First West Credit Union",https://bc.bankee.ca/,,
Valley Grills (valley marine),,(250) 549-2628,
Valley Lifestyle,https://grokipedia.com/,,
Valstar Electric,https://valstarelectric.net/contact-us/,250 307 7566,
Value Village,https://www.valuevillage.com/contact,(250) 558-2900,
Van Deursen Diesel Ltd,,250 803 8517,
Van Houtte Coffee Services,,(250) 765-5956,
Veach's Septic Service,https://veachssepticservice.com/contact,250 838 2067,
VegPro International,https://attitudefraiche.com/contact/,(877) 447-4671,
Vernon & District Association for Community Living,https://vdacl.ca/contact-us/,(250) 542-2374,
Vernon & District Immigrant & Community Services Society,https://www.vdicss.org/contact,7784758855,
Vernon & District Metis Association,https://www.vernonmetis.ca/contact,250-260-8782,
Vernon Active Health Clinic,https://www.vernonactivehealth.com/contact-us/,(250) 545-2468,
Vernon and Area Pro Life Thrift Store,https://www.prolifevernon.ca/contact,(250) 545-0777,
Vernon and District Performing Arts Centre Society,https://vdpac.ca/,(250) 542-9355,
Vernon Cannabis,,7784759120 Ext 1,
Vernon Chamber of Commerce,https://www.vernonchamber.org/home/,,
Vernon Community Arts Centre,https://vernonarts.ca/contact,,
Vernon Court Reporters,https://app.vernoncourtreporters.com/login?logout=true&redirect=%2Fcontact,(250) 549-4155,
Vernon Curling & Athletic Club,https://vernoncurling.ca/,(250) 542-6713,
Vernon Custom Garage Ltd,https://www.thesamba.com/,(236) 873-3999,
Vernon Dodge Jeep,https://www.vernondodge.com/contact/,(250) 241-8080,
Vernon Downtown Mental Health & Substance Abuse,https://bestrehabs.ca/contact-us/,2505033737,
Vernon Esso,https://www.esso.ca/en-ca,(250) 545-2072,
Vernon Foot Clinic (Dr. Booth),https://vernonfootcare.ca/,(250) 549-3338,
Vernon Golf & Country Club,https://vernongolf.com/,(250) 542-0151,
Vernon Green Cleaners,https://vernongreencleaners.com/,(250) 542-8014,
Vernon Insulation Solutions,https://vernoninsulation.com/contact-us/,(250) 938-1227,
Vernon Jazz Club,https://www.vernonjazz.com/contact/,,
Vernon Lawn Bowling Club,https://www.vernonlawnbowlingclub.com/home,(250) 549-4100,
Vernon Lock & Security Solutions Ltd,https://vernonlock.com/,(250) 545-0139,
Vernon Midwifery,https://vernonmidwifery.com/contact/,(250) 275-5005,
Vernon Pensioners Accommodation Society,,(250) 542-1154,
Vernon Pensioners Accomodation Society,,,
Vernon Physiotherapy and Rehabilitation Clinic,https://www.vernonphysiotherapy.com/contact.html,250-545-3696,
Vernon Pride Society,,,
Vernon Public Art Gallery,https://vernonpublicartgallery.com,(250) 545-3173,
Vernon Regional Transit,https://www.bctransit.com/about/corporate-contact/,250 545 7221,
Vernon Ribfest Society,https://www.tucows.com/,250 540 7476,
Vernon Rock & Smoke Shop,https://rockandsmokeshop.com/,(250) 558-5577,
Vernon Sheet Metal Works,https://www.vernonsheetmetalworks.ca/contact,(250) 540-4758,
Vernon Snow Removal,,(250) 540-7965,
Vernon Teach and Learn,,(250) 545-3611,
Vernon Teach and Learn - Lollipop Lane,https://shop.vernonteachandlearn.com/,,
Vernon Tireland Ltd,https://www.tireland.ca/contact-us,(250) 545-3291,
Vernon Toyota,https://www.vernontoyota.com/contact,(250) 545-0687,
Vernon Veterinary Clinic,https://www.vernonvetclinic.com/contact-us,(250) 542-9707,
Vernon Vipers Hockey Club,,(250) 542-6022,
Vernon Volkswagen,,(250) 545-2358,
Vernon Winter Carnival Society,,(250) 545-2236,
Vernon Women in Business,https://www.vwib.com/contact-us,,
Vernon Yacht Club,https://vernonyachtclub.com/contact-us/,(250) 545-5518,
Vernon's Water Store,https://www.vernonswaterstore.ca/contact/,(250) 558-3595,
Vero Health,https://verocare.ca/contact-us/,(778) 475-4265,
Verum Innovations,https://veruminnovations.com/contact,(778) 692-9676,
Victoria Lane Brides,,(250) 938-5684,
View Point Lodge,https://viewpointlodge.holidayfuture.com/,(250) 540-4559,
Village Dairy Ltd,,250 546 8651,
Vintage Tattoo Co,https://www.glartent.com/contact,778 692 7755,
Vintique & Mary Anns Closet,https://rutube.ru/,(250) 549-0849,
Vision Dance,https://www.visiondanceschool.com/contact,250-309-2305,
Vision Travel,https://my.dt.com/can/en,,
Vita Resorts,https://www.vitaokanagan.com/contact,604-722-9973,
Viva Mexicana Taco Bar,https://survey3.medallia.com/?moes-contact-us&br=6,,
VO2 Master Health Sensors,https://vo2master.com/contact/,778-475-5755,
Wasabi Sushi & Grill,https://wasabivernon.ca,778-475-6060,
Waste Management,https://www.wm.com/us/en/support/faqs/how-can-i-connect-with-wm-support,1-800-774-9748,
Waterside Winery,,250 838 9757,
Watkin Motors,https://www.watkinmotors.com/hours/,(250) 545-0611,
WeBC,https://we-bc.ca/contact-us/,(250) 868-3454,
Wedge Cheesery,,236-426-2928,
Welbec Properties,https://www.welbec.com/contact.html,(778) 321 - 7962,
WEST IMAGE,https://www.istockphoto.com/bot-wall?returnUrl=%2Fcontact,,
Western Financial Group,https://westernfinancialgroup.ca/Contact,(250) 542-0171,
Westland Insurance,https://www.westlandinsurance.ca/contact/,(250) 545-4447,
Westpro Machinery,https://www.westpromachinery.com/contact/,(236) 600-1759,
White Spot Vernon,https://www.whitespot.ca/contact,(250) 545-7119,
Wilde Signs,https://wildesigns.ca/,(250) 545-1513,
Wildfire Excavation,,250-306-1097,
Willco Law Corporation,https://willcolaw.com/contact,250 540 1888,
Willing 2 Ninja,,604 961 7808,
Windsong Hypnotherapy,,250-896-6340,
Wings,https://greatwings.ca/contact/,(778) 475-2979,
WKL Massage,https://calminggrovewellness.com/contact/,(250) 938-8860,
Wolf Exteriors Ltd,https://www.wolfxbc.com/contact,(250) 833-0402,
Women's Enterprise Centre,,1 800 643 7014,
Wood lake RV Park & Marina,https://www.travel-british-columbia.com/about/contact/,,
Woodtone Specialties,https://woodtone.com/contact/,250 546 6808,
Wooley & Company Lawyers,https://woolleylaw.ca/,(250) 547 8827,
Work Safe Bc,https://www.worksafebc.com/en/contact-us,1 800 621 7233,
World Financial Group,https://agents.wfgcanada.ca/contact,(250) 549-5267,
Wright-Way Accounting LTD,https://finance.canadaplaces.net/contact/,(250) 470 8421,
XEVA Mortgage - Kari Gares,https://karigares.com/contact/,(250) 558-8091,
Yes Dear Handyman Services,http://contractorvernonbc.com/contact,(250) 938-1963,
Your Calm Oasis,https://www.yourcalmoasis.com/,(250) 306-7893,
Your Country News,,250 260 3840,
Yuki Sushi,,1-250-547-2223,
Zion United Church,https://www.armstrongunited.ca/,250 546 9384,
